"version","commit","scenario","variable","units","year","value"
"3.2.0","a61d64","ssp245","gmst","degC",1750,-0.0874079859595159
"3.2.0","a61d64","ssp245","gmst","degC",1751,-0.086766801064144
"3.2.0","a61d64","ssp245","gmst","degC",1752,-0.0857999568430418
"3.2.0","a61d64","ssp245","gmst","degC",1753,-0.085163982833489
"3.2.0","a61d64","ssp245","gmst","degC",1754,-0.085141498930176
"3.2.0","a61d64","ssp245","gmst","degC",1755,-0.0864554724599466
"3.2.0","a61d64","ssp245","gmst","degC",1756,-0.105024660565717
"3.2.0","a61d64","ssp245","gmst","degC",1757,-0.109256988334468
"3.2.0","a61d64","ssp245","gmst","degC",1758,-0.105220112592378
"3.2.0","a61d64","ssp245","gmst","degC",1759,-0.100334726224873
"3.2.0","a61d64","ssp245","gmst","degC",1760,-0.0967165927817958
"3.2.0","a61d64","ssp245","gmst","degC",1761,-0.0936201416540854
"3.2.0","a61d64","ssp245","gmst","degC",1762,-0.162904839467828
"3.2.0","a61d64","ssp245","gmst","degC",1763,-0.193356553598239
"3.2.0","a61d64","ssp245","gmst","degC",1764,-0.181026861620608
"3.2.0","a61d64","ssp245","gmst","degC",1765,-0.161731519659613
"3.2.0","a61d64","ssp245","gmst","degC",1766,-0.171482081772476
"3.2.0","a61d64","ssp245","gmst","degC",1767,-0.184501090611624
"3.2.0","a61d64","ssp245","gmst","degC",1768,-0.174527745917596
"3.2.0","a61d64","ssp245","gmst","degC",1769,-0.158402454169072
"3.2.0","a61d64","ssp245","gmst","degC",1770,-0.154857432985074
"3.2.0","a61d64","ssp245","gmst","degC",1771,-0.148131425761057
"3.2.0","a61d64","ssp245","gmst","degC",1772,-0.137710783869982
"3.2.0","a61d64","ssp245","gmst","degC",1773,-0.128309704565484
"3.2.0","a61d64","ssp245","gmst","degC",1774,-0.121767862994866
"3.2.0","a61d64","ssp245","gmst","degC",1775,-0.116004588327282
"3.2.0","a61d64","ssp245","gmst","degC",1776,-0.11113397580174
"3.2.0","a61d64","ssp245","gmst","degC",1777,-0.107478649839863
"3.2.0","a61d64","ssp245","gmst","degC",1778,-0.10471857391395
"3.2.0","a61d64","ssp245","gmst","degC",1779,-0.101984204507736
"3.2.0","a61d64","ssp245","gmst","degC",1780,-0.100237749050859
"3.2.0","a61d64","ssp245","gmst","degC",1781,-0.098207321392146
"3.2.0","a61d64","ssp245","gmst","degC",1782,-0.0963377210256335
"3.2.0","a61d64","ssp245","gmst","degC",1783,-0.236750368576138
"3.2.0","a61d64","ssp245","gmst","degC",1784,-0.491793441621999
"3.2.0","a61d64","ssp245","gmst","degC",1785,-0.509455412445178
"3.2.0","a61d64","ssp245","gmst","degC",1786,-0.450349299924981
"3.2.0","a61d64","ssp245","gmst","degC",1787,-0.382794251486742
"3.2.0","a61d64","ssp245","gmst","degC",1788,-0.325036576909604
"3.2.0","a61d64","ssp245","gmst","degC",1789,-0.280319998844265
"3.2.0","a61d64","ssp245","gmst","degC",1790,-0.247165948446897
"3.2.0","a61d64","ssp245","gmst","degC",1791,-0.221739663526352
"3.2.0","a61d64","ssp245","gmst","degC",1792,-0.202019719313161
"3.2.0","a61d64","ssp245","gmst","degC",1793,-0.186708721824182
"3.2.0","a61d64","ssp245","gmst","degC",1794,-0.175484127546304
"3.2.0","a61d64","ssp245","gmst","degC",1795,-0.165654602204848
"3.2.0","a61d64","ssp245","gmst","degC",1796,-0.167401895330636
"3.2.0","a61d64","ssp245","gmst","degC",1797,-0.176110202176533
"3.2.0","a61d64","ssp245","gmst","degC",1798,-0.173905854604496
"3.2.0","a61d64","ssp245","gmst","degC",1799,-0.164604835942563
"3.2.0","a61d64","ssp245","gmst","degC",1800,-0.155253678463249
"3.2.0","a61d64","ssp245","gmst","degC",1801,-0.146851437357816
"3.2.0","a61d64","ssp245","gmst","degC",1802,-0.140095866847964
"3.2.0","a61d64","ssp245","gmst","degC",1803,-0.134086222283848
"3.2.0","a61d64","ssp245","gmst","degC",1804,-0.128607598903041
"3.2.0","a61d64","ssp245","gmst","degC",1805,-0.124678993832798
"3.2.0","a61d64","ssp245","gmst","degC",1806,-0.120854764499787
"3.2.0","a61d64","ssp245","gmst","degC",1807,-0.117641199746638
"3.2.0","a61d64","ssp245","gmst","degC",1808,-0.115493494177812
"3.2.0","a61d64","ssp245","gmst","degC",1809,-0.394757214104379
"3.2.0","a61d64","ssp245","gmst","degC",1810,-0.523325817616697
"3.2.0","a61d64","ssp245","gmst","degC",1811,-0.482644214417215
"3.2.0","a61d64","ssp245","gmst","degC",1812,-0.406737960078077
"3.2.0","a61d64","ssp245","gmst","degC",1813,-0.341646772178329
"3.2.0","a61d64","ssp245","gmst","degC",1814,-0.293720852602351
"3.2.0","a61d64","ssp245","gmst","degC",1815,-0.536997258146578
"3.2.0","a61d64","ssp245","gmst","degC",1816,-0.801423326533473
"3.2.0","a61d64","ssp245","gmst","degC",1817,-0.769480720487494
"3.2.0","a61d64","ssp245","gmst","degC",1818,-0.652936250260826
"3.2.0","a61d64","ssp245","gmst","degC",1819,-0.544988749765445
"3.2.0","a61d64","ssp245","gmst","degC",1820,-0.462452817741752
"3.2.0","a61d64","ssp245","gmst","degC",1821,-0.409129003741721
"3.2.0","a61d64","ssp245","gmst","degC",1822,-0.370098662562527
"3.2.0","a61d64","ssp245","gmst","degC",1823,-0.366425184893744
"3.2.0","a61d64","ssp245","gmst","degC",1824,-0.343411804147479
"3.2.0","a61d64","ssp245","gmst","degC",1825,-0.313249764466381
"3.2.0","a61d64","ssp245","gmst","degC",1826,-0.285369034285324
"3.2.0","a61d64","ssp245","gmst","degC",1827,-0.262487422112719
"3.2.0","a61d64","ssp245","gmst","degC",1828,-0.244647016959444
"3.2.0","a61d64","ssp245","gmst","degC",1829,-0.229330631382046
"3.2.0","a61d64","ssp245","gmst","degC",1830,-0.216509236159869
"3.2.0","a61d64","ssp245","gmst","degC",1831,-0.397477739852925
"3.2.0","a61d64","ssp245","gmst","degC",1832,-0.474297228807737
"3.2.0","a61d64","ssp245","gmst","degC",1833,-0.438907248430529
"3.2.0","a61d64","ssp245","gmst","degC",1834,-0.381952034718572
"3.2.0","a61d64","ssp245","gmst","degC",1835,-0.473248994360994
"3.2.0","a61d64","ssp245","gmst","degC",1836,-0.49875018114281
"3.2.0","a61d64","ssp245","gmst","degC",1837,-0.450373620085234
"3.2.0","a61d64","ssp245","gmst","degC",1838,-0.391839479318852
"3.2.0","a61d64","ssp245","gmst","degC",1839,-0.342793096120007
"3.2.0","a61d64","ssp245","gmst","degC",1840,-0.305060271653262
"3.2.0","a61d64","ssp245","gmst","degC",1841,-0.275991304171716
"3.2.0","a61d64","ssp245","gmst","degC",1842,-0.25297296459657
"3.2.0","a61d64","ssp245","gmst","degC",1843,-0.233757056609957
"3.2.0","a61d64","ssp245","gmst","degC",1844,-0.217588040991146
"3.2.0","a61d64","ssp245","gmst","degC",1845,-0.204636484719264
"3.2.0","a61d64","ssp245","gmst","degC",1846,-0.20734652951617
"3.2.0","a61d64","ssp245","gmst","degC",1847,-0.203950318532194
"3.2.0","a61d64","ssp245","gmst","degC",1848,-0.193723700202888
"3.2.0","a61d64","ssp245","gmst","degC",1849,-0.182007846533824
"3.2.0","a61d64","ssp245","gmst","degC",1850,-0.171573835120016
"3.2.0","a61d64","ssp245","gmst","degC",1851,-0.161604436853054
"3.2.0","a61d64","ssp245","gmst","degC",1852,-0.152977563315967
"3.2.0","a61d64","ssp245","gmst","degC",1853,-0.158563122517354
"3.2.0","a61d64","ssp245","gmst","degC",1854,-0.165203677918291
"3.2.0","a61d64","ssp245","gmst","degC",1855,-0.157908273108425
"3.2.0","a61d64","ssp245","gmst","degC",1856,-0.150511550665183
"3.2.0","a61d64","ssp245","gmst","degC",1857,-0.157913186933919
"3.2.0","a61d64","ssp245","gmst","degC",1858,-0.152637379044156
"3.2.0","a61d64","ssp245","gmst","degC",1859,-0.142117706318445
"3.2.0","a61d64","ssp245","gmst","degC",1860,-0.132128470503987
"3.2.0","a61d64","ssp245","gmst","degC",1861,-0.128644650964107
"3.2.0","a61d64","ssp245","gmst","degC",1862,-0.184095104011869
"3.2.0","a61d64","ssp245","gmst","degC",1863,-0.19596676884122
"3.2.0","a61d64","ssp245","gmst","degC",1864,-0.178412843186333
"3.2.0","a61d64","ssp245","gmst","degC",1865,-0.15795701930989
"3.2.0","a61d64","ssp245","gmst","degC",1866,-0.140451135641769
"3.2.0","a61d64","ssp245","gmst","degC",1867,-0.127287329065305
"3.2.0","a61d64","ssp245","gmst","degC",1868,-0.117484221071728
"3.2.0","a61d64","ssp245","gmst","degC",1869,-0.108944004926512
"3.2.0","a61d64","ssp245","gmst","degC",1870,-0.102167585738335
"3.2.0","a61d64","ssp245","gmst","degC",1871,-0.0956064823818577
"3.2.0","a61d64","ssp245","gmst","degC",1872,-0.0896443628281328
"3.2.0","a61d64","ssp245","gmst","degC",1873,-0.101440199103257
"3.2.0","a61d64","ssp245","gmst","degC",1874,-0.100486858892069
"3.2.0","a61d64","ssp245","gmst","degC",1875,-0.0962316636062157
"3.2.0","a61d64","ssp245","gmst","degC",1876,-0.0920632249979491
"3.2.0","a61d64","ssp245","gmst","degC",1877,-0.0852794168837234
"3.2.0","a61d64","ssp245","gmst","degC",1878,-0.0784265495232113
"3.2.0","a61d64","ssp245","gmst","degC",1879,-0.0730663472028261
"3.2.0","a61d64","ssp245","gmst","degC",1880,-0.0716445367556948
"3.2.0","a61d64","ssp245","gmst","degC",1881,-0.0701383067270861
"3.2.0","a61d64","ssp245","gmst","degC",1882,-0.0650980563682958
"3.2.0","a61d64","ssp245","gmst","degC",1883,-0.100835591784177
"3.2.0","a61d64","ssp245","gmst","degC",1884,-0.245995856680699
"3.2.0","a61d64","ssp245","gmst","degC",1885,-0.261508920346939
"3.2.0","a61d64","ssp245","gmst","degC",1886,-0.223749028833296
"3.2.0","a61d64","ssp245","gmst","degC",1887,-0.194114153028035
"3.2.0","a61d64","ssp245","gmst","degC",1888,-0.163731300039154
"3.2.0","a61d64","ssp245","gmst","degC",1889,-0.137648564529329
"3.2.0","a61d64","ssp245","gmst","degC",1890,-0.128775235747358
"3.2.0","a61d64","ssp245","gmst","degC",1891,-0.135359794973409
"3.2.0","a61d64","ssp245","gmst","degC",1892,-0.125020458992924
"3.2.0","a61d64","ssp245","gmst","degC",1893,-0.107446612469094
"3.2.0","a61d64","ssp245","gmst","degC",1894,-0.094520963112959
"3.2.0","a61d64","ssp245","gmst","degC",1895,-0.0844814527428304
"3.2.0","a61d64","ssp245","gmst","degC",1896,-0.076155355077661
"3.2.0","a61d64","ssp245","gmst","degC",1897,-0.0697777616712001
"3.2.0","a61d64","ssp245","gmst","degC",1898,-0.0644600796425628
"3.2.0","a61d64","ssp245","gmst","degC",1899,-0.0611464276004407
"3.2.0","a61d64","ssp245","gmst","degC",1900,-0.0581981562935778
"3.2.0","a61d64","ssp245","gmst","degC",1901,-0.0550335456060045
"3.2.0","a61d64","ssp245","gmst","degC",1902,-0.0600875757842362
"3.2.0","a61d64","ssp245","gmst","degC",1903,-0.127376278125304
"3.2.0","a61d64","ssp245","gmst","degC",1904,-0.14307274296221
"3.2.0","a61d64","ssp245","gmst","degC",1905,-0.125744712774641
"3.2.0","a61d64","ssp245","gmst","degC",1906,-0.105957481300143
"3.2.0","a61d64","ssp245","gmst","degC",1907,-0.103627447359034
"3.2.0","a61d64","ssp245","gmst","degC",1908,-0.0962351709568211
"3.2.0","a61d64","ssp245","gmst","degC",1909,-0.0853137337541404
"3.2.0","a61d64","ssp245","gmst","degC",1910,-0.0781398081511329
"3.2.0","a61d64","ssp245","gmst","degC",1911,-0.071500252433962
"3.2.0","a61d64","ssp245","gmst","degC",1912,-0.101234993190857
"3.2.0","a61d64","ssp245","gmst","degC",1913,-0.129718526703732
"3.2.0","a61d64","ssp245","gmst","degC",1914,-0.121628415227508
"3.2.0","a61d64","ssp245","gmst","degC",1915,-0.102190577167439
"3.2.0","a61d64","ssp245","gmst","degC",1916,-0.0881127665545464
"3.2.0","a61d64","ssp245","gmst","degC",1917,-0.0789894842231541
"3.2.0","a61d64","ssp245","gmst","degC",1918,-0.0716875332521904
"3.2.0","a61d64","ssp245","gmst","degC",1919,-0.0615321738728866
"3.2.0","a61d64","ssp245","gmst","degC",1920,-0.0555308386882653
"3.2.0","a61d64","ssp245","gmst","degC",1921,-0.0455738471287378
"3.2.0","a61d64","ssp245","gmst","degC",1922,-0.0459815149496763
"3.2.0","a61d64","ssp245","gmst","degC",1923,-0.0477134040701667
"3.2.0","a61d64","ssp245","gmst","degC",1924,-0.0415384172373205
"3.2.0","a61d64","ssp245","gmst","degC",1925,-0.0359651203365632
"3.2.0","a61d64","ssp245","gmst","degC",1926,-0.0311598466031984
"3.2.0","a61d64","ssp245","gmst","degC",1927,-0.0286375772128357
"3.2.0","a61d64","ssp245","gmst","degC",1928,-0.0277370502585997
"3.2.0","a61d64","ssp245","gmst","degC",1929,-0.0406189915234809
"3.2.0","a61d64","ssp245","gmst","degC",1930,-0.0341860903115686
"3.2.0","a61d64","ssp245","gmst","degC",1931,-0.0225108778763367
"3.2.0","a61d64","ssp245","gmst","degC",1932,-0.0218410539476304
"3.2.0","a61d64","ssp245","gmst","degC",1933,-0.0137152973008957
"3.2.0","a61d64","ssp245","gmst","degC",1934,-0.00672227541310387
"3.2.0","a61d64","ssp245","gmst","degC",1935,-0.00266413520054018
"3.2.0","a61d64","ssp245","gmst","degC",1936,-0.00133861970214627
"3.2.0","a61d64","ssp245","gmst","degC",1937,-0.00127153930620857
"3.2.0","a61d64","ssp245","gmst","degC",1938,0.00286772053078782
"3.2.0","a61d64","ssp245","gmst","degC",1939,0.00426451454380843
"3.2.0","a61d64","ssp245","gmst","degC",1940,0.00370757023863283
"3.2.0","a61d64","ssp245","gmst","degC",1941,0.00324488561292723
"3.2.0","a61d64","ssp245","gmst","degC",1942,0.00253796242157912
"3.2.0","a61d64","ssp245","gmst","degC",1943,0.00299360496795062
"3.2.0","a61d64","ssp245","gmst","degC",1944,0.00516979569159012
"3.2.0","a61d64","ssp245","gmst","degC",1945,0.0126623967073161
"3.2.0","a61d64","ssp245","gmst","degC",1946,0.0201410817237351
"3.2.0","a61d64","ssp245","gmst","degC",1947,0.0227772053809841
"3.2.0","a61d64","ssp245","gmst","degC",1948,0.0241140156452571
"3.2.0","a61d64","ssp245","gmst","degC",1949,0.0270874221391101
"3.2.0","a61d64","ssp245","gmst","degC",1950,0.0260273726126771
"3.2.0","a61d64","ssp245","gmst","degC",1951,0.0267365291066531
"3.2.0","a61d64","ssp245","gmst","degC",1952,0.0278400325627531
"3.2.0","a61d64","ssp245","gmst","degC",1953,0.0290051680096081
"3.2.0","a61d64","ssp245","gmst","degC",1954,0.0315223912298511
"3.2.0","a61d64","ssp245","gmst","degC",1955,0.0316111182421881
"3.2.0","a61d64","ssp245","gmst","degC",1956,0.0294696546881031
"3.2.0","a61d64","ssp245","gmst","degC",1957,0.0269416094895921
"3.2.0","a61d64","ssp245","gmst","degC",1958,0.0285242307279361
"3.2.0","a61d64","ssp245","gmst","degC",1959,0.0297545376428271
"3.2.0","a61d64","ssp245","gmst","degC",1960,0.0310783522224441
"3.2.0","a61d64","ssp245","gmst","degC",1961,0.0247167533150861
"3.2.0","a61d64","ssp245","gmst","degC",1962,0.00971226056344572
"3.2.0","a61d64","ssp245","gmst","degC",1963,-0.0609841349362334
"3.2.0","a61d64","ssp245","gmst","degC",1964,-0.104281005637372
"3.2.0","a61d64","ssp245","gmst","degC",1965,-0.108200235016563
"3.2.0","a61d64","ssp245","gmst","degC",1966,-0.0776891043348927
"3.2.0","a61d64","ssp245","gmst","degC",1967,-0.0690622238365837
"3.2.0","a61d64","ssp245","gmst","degC",1968,-0.0577001838552038
"3.2.0","a61d64","ssp245","gmst","degC",1969,-0.0415757015748194
"3.2.0","a61d64","ssp245","gmst","degC",1970,-0.0306069784365384
"3.2.0","a61d64","ssp245","gmst","degC",1971,-0.0281852922537911
"3.2.0","a61d64","ssp245","gmst","degC",1972,-0.0202337024324425
"3.2.0","a61d64","ssp245","gmst","degC",1973,-0.00315143239553267
"3.2.0","a61d64","ssp245","gmst","degC",1974,0.0103759561385412
"3.2.0","a61d64","ssp245","gmst","degC",1975,0.00145209950764222
"3.2.0","a61d64","ssp245","gmst","degC",1976,0.0136838786357391
"3.2.0","a61d64","ssp245","gmst","degC",1977,0.0342775422695701
"3.2.0","a61d64","ssp245","gmst","degC",1978,0.0551296704251601
"3.2.0","a61d64","ssp245","gmst","degC",1979,0.0729088841438461
"3.2.0","a61d64","ssp245","gmst","degC",1980,0.0869293257889861
"3.2.0","a61d64","ssp245","gmst","degC",1981,0.101406086070486
"3.2.0","a61d64","ssp245","gmst","degC",1982,0.0965647779520111
"3.2.0","a61d64","ssp245","gmst","degC",1983,0.0597728365337751
"3.2.0","a61d64","ssp245","gmst","degC",1984,0.0709505633392201
"3.2.0","a61d64","ssp245","gmst","degC",1985,0.101739144853377
"3.2.0","a61d64","ssp245","gmst","degC",1986,0.129167079916337
"3.2.0","a61d64","ssp245","gmst","degC",1987,0.155513274067492
"3.2.0","a61d64","ssp245","gmst","degC",1988,0.183428399835504
"3.2.0","a61d64","ssp245","gmst","degC",1989,0.211667152310475
"3.2.0","a61d64","ssp245","gmst","degC",1990,0.236363040415922
"3.2.0","a61d64","ssp245","gmst","degC",1991,0.209772933430248
"3.2.0","a61d64","ssp245","gmst","degC",1992,0.102178538575966
"3.2.0","a61d64","ssp245","gmst","degC",1993,0.0950474662713421
"3.2.0","a61d64","ssp245","gmst","degC",1994,0.152318791907627
"3.2.0","a61d64","ssp245","gmst","degC",1995,0.215068262551137
"3.2.0","a61d64","ssp245","gmst","degC",1996,0.268817750088179
"3.2.0","a61d64","ssp245","gmst","degC",1997,0.303604389953694
"3.2.0","a61d64","ssp245","gmst","degC",1998,0.335716813255779
"3.2.0","a61d64","ssp245","gmst","degC",1999,0.374379770293614
"3.2.0","a61d64","ssp245","gmst","degC",2000,0.40961080367701
"3.2.0","a61d64","ssp245","gmst","degC",2001,0.439692682203634
"3.2.0","a61d64","ssp245","gmst","degC",2002,0.461332689917478
"3.2.0","a61d64","ssp245","gmst","degC",2003,0.478774548625704
"3.2.0","a61d64","ssp245","gmst","degC",2004,0.498636303809525
"3.2.0","a61d64","ssp245","gmst","degC",2005,0.515152051806236
"3.2.0","a61d64","ssp245","gmst","degC",2006,0.528744520152502
"3.2.0","a61d64","ssp245","gmst","degC",2007,0.54774774129033
"3.2.0","a61d64","ssp245","gmst","degC",2008,0.571361019025862
"3.2.0","a61d64","ssp245","gmst","degC",2009,0.59469600355442
"3.2.0","a61d64","ssp245","gmst","degC",2010,0.618931673184194
"3.2.0","a61d64","ssp245","gmst","degC",2011,0.641613287003755
"3.2.0","a61d64","ssp245","gmst","degC",2012,0.663921511878625
"3.2.0","a61d64","ssp245","gmst","degC",2013,0.69085609018788
"3.2.0","a61d64","ssp245","gmst","degC",2014,0.712720628987449
"3.2.0","a61d64","ssp245","gmst","degC",2015,0.744233910431381
"3.5.0",NA,"ssp245","gmst","degC",1750,-0.206794874177093
"3.5.0",NA,"ssp245","gmst","degC",1751,-0.190114338284762
"3.5.0",NA,"ssp245","gmst","degC",1752,-0.175550254742197
"3.5.0",NA,"ssp245","gmst","degC",1753,-0.165206362159203
"3.5.0",NA,"ssp245","gmst","degC",1754,-0.158004442033997
"3.5.0",NA,"ssp245","gmst","degC",1755,-0.153942891569253
"3.5.0",NA,"ssp245","gmst","degC",1756,-0.170053622819189
"3.5.0",NA,"ssp245","gmst","degC",1757,-0.17292719324918
"3.5.0",NA,"ssp245","gmst","degC",1758,-0.166025017600429
"3.5.0",NA,"ssp245","gmst","degC",1759,-0.157904685647202
"3.5.0",NA,"ssp245","gmst","degC",1760,-0.151436974705303
"3.5.0",NA,"ssp245","gmst","degC",1761,-0.145860305226399
"3.5.0",NA,"ssp245","gmst","degC",1762,-0.219932506524415
"3.5.0",NA,"ssp245","gmst","degC",1763,-0.25843983373341
"3.5.0",NA,"ssp245","gmst","degC",1764,-0.246568886966404
"3.5.0",NA,"ssp245","gmst","degC",1765,-0.223148298143151
"3.5.0",NA,"ssp245","gmst","degC",1766,-0.230668924469272
"3.5.0",NA,"ssp245","gmst","degC",1767,-0.244308461950955
"3.5.0",NA,"ssp245","gmst","degC",1768,-0.233122580005262
"3.5.0",NA,"ssp245","gmst","degC",1769,-0.213157441507736
"3.5.0",NA,"ssp245","gmst","degC",1770,-0.206418570191576
"3.5.0",NA,"ssp245","gmst","degC",1771,-0.197326568123331
"3.5.0",NA,"ssp245","gmst","degC",1772,-0.183874034558245
"3.5.0",NA,"ssp245","gmst","degC",1773,-0.171292102647228
"3.5.0",NA,"ssp245","gmst","degC",1774,-0.16208478897279
"3.5.0",NA,"ssp245","gmst","degC",1775,-0.15410293513608
"3.5.0",NA,"ssp245","gmst","degC",1776,-0.147256551825791
"3.5.0",NA,"ssp245","gmst","degC",1777,-0.141929378772568
"3.5.0",NA,"ssp245","gmst","degC",1778,-0.137855082043998
"3.5.0",NA,"ssp245","gmst","degC",1779,-0.134006009792006
"3.5.0",NA,"ssp245","gmst","degC",1780,-0.131335255966058
"3.5.0",NA,"ssp245","gmst","degC",1781,-0.128492631433813
"3.5.0",NA,"ssp245","gmst","degC",1782,-0.125833532705643
"3.5.0",NA,"ssp245","gmst","degC",1783,-0.279394163515327
"3.5.0",NA,"ssp245","gmst","degC",1784,-0.572438159452151
"3.5.0",NA,"ssp245","gmst","degC",1785,-0.616397292348095
"3.5.0",NA,"ssp245","gmst","degC",1786,-0.5540873975104
"3.5.0",NA,"ssp245","gmst","degC",1787,-0.474529256952024
"3.5.0",NA,"ssp245","gmst","degC",1788,-0.403331534247402
"3.5.0",NA,"ssp245","gmst","degC",1789,-0.346517710264325
"3.5.0",NA,"ssp245","gmst","degC",1790,-0.303424170587365
"3.5.0",NA,"ssp245","gmst","degC",1791,-0.270050743119407
"3.5.0",NA,"ssp245","gmst","degC",1792,-0.243964673450784
"3.5.0",NA,"ssp245","gmst","degC",1793,-0.223609587779899
"3.5.0",NA,"ssp245","gmst","degC",1794,-0.208499261160124
"3.5.0",NA,"ssp245","gmst","degC",1795,-0.195586486728348
"3.5.0",NA,"ssp245","gmst","degC",1796,-0.195720462796589
"3.5.0",NA,"ssp245","gmst","degC",1797,-0.204776911814547
"3.5.0",NA,"ssp245","gmst","degC",1798,-0.202682295543938
"3.5.0",NA,"ssp245","gmst","degC",1799,-0.191894366400192
"3.5.0",NA,"ssp245","gmst","degC",1800,-0.180419660713861
"3.5.0",NA,"ssp245","gmst","degC",1801,-0.169933809732272
"3.5.0",NA,"ssp245","gmst","degC",1802,-0.161308805847695
"3.5.0",NA,"ssp245","gmst","degC",1803,-0.153648006747668
"3.5.0",NA,"ssp245","gmst","degC",1804,-0.146647513785477
"3.5.0",NA,"ssp245","gmst","degC",1805,-0.141426801675738
"3.5.0",NA,"ssp245","gmst","degC",1806,-0.136493608359507
"3.5.0",NA,"ssp245","gmst","degC",1807,-0.132265629425544
"3.5.0",NA,"ssp245","gmst","degC",1808,-0.129309547233471
"3.5.0",NA,"ssp245","gmst","degC",1809,-0.435339468608179
"3.5.0",NA,"ssp245","gmst","degC",1810,-0.602956437807235
"3.5.0",NA,"ssp245","gmst","degC",1811,-0.57119712503886
"3.5.0",NA,"ssp245","gmst","degC",1812,-0.484835095035086
"3.5.0",NA,"ssp245","gmst","degC",1813,-0.405504615440281
"3.5.0",NA,"ssp245","gmst","degC",1814,-0.344777005993502
"3.5.0",NA,"ssp245","gmst","degC",1815,-0.604840296362561
"3.5.0",NA,"ssp245","gmst","degC",1816,-0.916146582503625
"3.5.0",NA,"ssp245","gmst","degC",1817,-0.905328232021907
"3.5.0",NA,"ssp245","gmst","degC",1818,-0.774370270355148
"3.5.0",NA,"ssp245","gmst","degC",1819,-0.643671980905395
"3.5.0",NA,"ssp245","gmst","degC",1820,-0.53986319149543
"3.5.0",NA,"ssp245","gmst","degC",1821,-0.469806414730327
"3.5.0",NA,"ssp245","gmst","degC",1822,-0.418325893720586
"3.5.0",NA,"ssp245","gmst","degC",1823,-0.407525942435004
"3.5.0",NA,"ssp245","gmst","degC",1824,-0.379503599220185
"3.5.0",NA,"ssp245","gmst","degC",1825,-0.342417888616703
"3.5.0",NA,"ssp245","gmst","degC",1826,-0.307616411903121
"3.5.0",NA,"ssp245","gmst","degC",1827,-0.278757992255132
"3.5.0",NA,"ssp245","gmst","degC",1828,-0.256159785607563
"3.5.0",NA,"ssp245","gmst","degC",1829,-0.237069390064964
"3.5.0",NA,"ssp245","gmst","degC",1830,-0.221213828961483
"3.5.0",NA,"ssp245","gmst","degC",1831,-0.418507041687374
"3.5.0",NA,"ssp245","gmst","degC",1832,-0.520284935368093
"3.5.0",NA,"ssp245","gmst","degC",1833,-0.489667520624808
"3.5.0",NA,"ssp245","gmst","degC",1834,-0.42498225598394
"3.5.0",NA,"ssp245","gmst","degC",1835,-0.520070611963454
"3.5.0",NA,"ssp245","gmst","degC",1836,-0.556420931468166
"3.5.0",NA,"ssp245","gmst","degC",1837,-0.505586689083192
"3.5.0",NA,"ssp245","gmst","degC",1838,-0.436791474543123
"3.5.0",NA,"ssp245","gmst","degC",1839,-0.376953001151772
"3.5.0",NA,"ssp245","gmst","degC",1840,-0.330039471560397
"3.5.0",NA,"ssp245","gmst","degC",1841,-0.293719424975196
"3.5.0",NA,"ssp245","gmst","degC",1842,-0.265074805237297
"3.5.0",NA,"ssp245","gmst","degC",1843,-0.241366915621752
"3.5.0",NA,"ssp245","gmst","degC",1844,-0.22151400555447
"3.5.0",NA,"ssp245","gmst","degC",1845,-0.205667895962267
"3.5.0",NA,"ssp245","gmst","degC",1846,-0.207483416355644
"3.5.0",NA,"ssp245","gmst","degC",1847,-0.204327017683865
"3.5.0",NA,"ssp245","gmst","degC",1848,-0.193383379204152
"3.5.0",NA,"ssp245","gmst","degC",1849,-0.180348788989174
"3.5.0",NA,"ssp245","gmst","degC",1850,-0.168654638465408
"3.5.0",NA,"ssp245","gmst","degC",1851,-0.157603014504893
"3.5.0",NA,"ssp245","gmst","degC",1852,-0.148039508608357
"3.5.0",NA,"ssp245","gmst","degC",1853,-0.154160426653396
"3.5.0",NA,"ssp245","gmst","degC",1854,-0.162806668465107
"3.5.0",NA,"ssp245","gmst","degC",1855,-0.156274325503618
"3.5.0",NA,"ssp245","gmst","degC",1856,-0.148320269919777
"3.5.0",NA,"ssp245","gmst","degC",1857,-0.156527688428581
"3.5.0",NA,"ssp245","gmst","degC",1858,-0.152137745195267
"3.5.0",NA,"ssp245","gmst","degC",1859,-0.140738579108629
"3.5.0",NA,"ssp245","gmst","degC",1860,-0.129369754259302
"3.5.0",NA,"ssp245","gmst","degC",1861,-0.125070173862924
"3.5.0",NA,"ssp245","gmst","degC",1862,-0.185976534110201
"3.5.0",NA,"ssp245","gmst","degC",1863,-0.204638847603997
"3.5.0",NA,"ssp245","gmst","degC",1864,-0.186948885575674
"3.5.0",NA,"ssp245","gmst","degC",1865,-0.16326310340146
"3.5.0",NA,"ssp245","gmst","degC",1866,-0.142181183893015
"3.5.0",NA,"ssp245","gmst","degC",1867,-0.125893287650278
"3.5.0",NA,"ssp245","gmst","degC",1868,-0.113680709913482
"3.5.0",NA,"ssp245","gmst","degC",1869,-0.103250034284883
"3.5.0",NA,"ssp245","gmst","degC",1870,-0.0950400331719453
"3.5.0",NA,"ssp245","gmst","degC",1871,-0.0874108401963043
"3.5.0",NA,"ssp245","gmst","degC",1872,-0.0806127685839073
"3.5.0",NA,"ssp245","gmst","degC",1873,-0.0935377145653203
